id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan,
7535514,Konsultan Pengawas Puskesmas Sukajadi,49500000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembangunan Puskesmas ,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Pengawas Puskesmas Sukajadi,APBD,49500000,1.02.1.02.01.01.25.01.5.2.3.49.06,Pengadaan Langsung,10/05/2016,31/05/2016,01/06/2016,31/10/2016,Konsultan Perencana Puskesmas Sukajadi (7394205) 
7017329,Belanja kursus-kursus singkat/pelatihan : Seminar tatalaksana TB anak bagi dokter fungsional,80000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penemuan dan penanganan pasien baru TB BTA positif,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Seminar tatalaksana TB anak bagi dokter fungsional,APBD,80000000,1.02.1.02.01.01.34.6.5.2.2.17.01,Pengadaan Langsung,16/03/2016,31/03/2016,01/04/2016,31/10/2016,
7826330,Belanja penggandaan pada kegiatan BOK UPT Puskesmas Puter,49100553,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) ,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja penggandaan pada kegiatan BOK UPT Puskesmas Puter,APBD,49100553,1.02.1.02.01.09.16.43.5.2.2.06.02,Pengadaan Langsung,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
7380638,Pembelian spare part Dental unit,100000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Barang/jasa,Barang,1 Paket,Kota Bandung,Pembelian spare part Dental unit Puskesmas,APBD,100000000,1.02.1.02.01.01.25.24.5.2.2.20.08,Pengadaan Langsung,02/05/2016,18/05/2016,19/05/2016,18/10/2016,
7380522,Pemeliharaan Instalasi Listrik,20000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Barang/jasa,Jasa Lainnya,2 Ls,Kota Bandung,Pemeliharaan Instalasi Listrik,APBD,20000000,1.02.1.02.01.01.25.24.5.2.2.20.08,Pengadaan Langsung,28/04/2016,18/05/2016,19/05/2016,18/10/2016,
7141694,Belanja modal peralatan dan mesin - Pengadaan personal komputer,1588000000,e-Purchasing,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengembangan data dan informasi pembangunan kesehatan ,Modal,Barang,1 paket,Kota Bandung,Belanja modal peralatan dan mesin - Pengadaan personal komputer,APBD,1588000000,1.02.1.02.01.36.03.5.2.3.29.02,E-Purchasing,01/05/2016,31/05/2016,01/06/2016,30/06/2016,
8416180,Belanja ATK Bantuan Operasional Kesehatan pada UPT Puskesmas Caringin,38701591,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan UPT Puskesmas Caringin,Barang/jasa,Barang,1 tahun,Kota Bandung,Belanja ATK Bantuan Operasional Kesehatan pada UPT Puskesmas Caringin,,,,Pengadaan Langsung,22/06/2016,01/07/2016,11/07/2016,28/12/2016,Belanja ATK Bantuan Operasional Kesehatan pada UPT Puskesmas Caringin (7800428) 
7380378,Pemeliharaan Alkes Gigi,130000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Pemeliharaan Alkes Gigi Puskesmas,APBD,130000000,1.02.1.02.01.01.25.24.5.2.2.20.08,Pengadaan Langsung,29/04/2016,16/05/2016,17/05/2016,16/09/2016,
7465799,Pemeliharaan   gedung dan bangunan Puskesmas Suryalaya,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor ,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Suryalaya,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
7394911,Konsultan Pengawas UPT Puskesmas Arcamanik,49500000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembangunan Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Pengawas UPT Puskesmas Arcamanik,APBD,49500000,1.02.1.02.01.01.25.01.5.2.3.49.06,Pengadaan Langsung,10/05/2016,30/05/2016,01/06/2016,31/10/2016,
7142030,Belanja modal peralatan dan mesin - Pengadaan peralatan studio visual (Display Utama),11500000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengembangan data dan informasi pembangunan kesehatan,Modal,Barang,12 unit,Kota Bandung,Belanja modal peralatan dan mesin - Pengadaan peralatan studio visual (Display Utama),APBD,11500000,1.02.1.02.01.36.03.5.2.3.31.01,Pengadaan Langsung,02/05/2016,31/05/2016,01/06/2016,30/06/2016,
8414955,Belanja makanan dan minuman kegiatan optimalisasi mutu pelayanan dasar,3400000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembinaan pelayanan sarana kesehatan dasar swasta,Barang/jasa,Jasa Lainnya,40 OH,Kota Bandung,Belanja makanan dan minuman kegiatan optimalisasi mutu pelayanan dasar kegiatan Pembinaan pelayanan sarana kesehatan dasar swasta,APBDP,3400000,1.02.1.02.01.01.16.30.5.2.2.11.05,Pengadaan Langsung,18/11/2016,26/11/2016,28/11/2016,09/12/2016,
7394950,Pengadaan Pembangunan UPT Puskesmas Pelindung Hewan,1300000000,Pemilihan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembangunan Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pengadaan Pembangunan UPT Puskesmas Pelindung Hewan,APBD,1300000000,1.02.1.02.01.01.25.01.5.2.3.49.06,Pemilihan Langsung,01/06/2016,30/06/2016,01/07/2016,31/10/2016,
7059639,Belanja modal alat-alat laboratorium kimia UPT Labkes dan Puskesmas,2500000000,Lelang Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan obat dan perbekalan kesehatan,Modal,Barang,1 tahun,Kota Bandung,Belanja modal alat-alat laboratorium komia UPT Labkes dan Puskesmas pada kegiatan pengadaan obat dan perbekalan kesehatan,APBD,2500000000,1.02.1.02.01.15.01.5.2.3.36.14,Lelang Sederhana,01/03/2016,31/03/2016,01/04/2016,29/07/2016,
7468868,Jasa Konsultansi Asset,50000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyusunan dan Pemutakhiran Database Aset,Barang/jasa,Jasa Konsultansi,1 Paket,Kota Bandung,Penyusunan dan Pemutakhiran Database Aset,APBD,50000000,1.02.1.02.01.01.17.33.5.2.2.21.02,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
6662439,Belanja cetak pada kegiatan Pelayanan kesehatan,75000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan kesehatan,Barang/jasa,Barang,1 paket,Kota Bandung,Belanja cetak pada kegiatan Pelayanan kesehatan,APBD,75000000,1.02.1.02.01.01.30.6.5.2.2.06.01,Pengadaan Langsung,19/02/2016,29/02/2016,01/03/2016,31/03/2016,
7826074,Belanja penggandaan pada kegiatan BOK UPT Puskesmas Sukajadi,18629900,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK),Barang/jasa,Jasa Lainnya,1 tahun,Kota Bandung,Belanja penggandaan pada kegiatan BOK UPT Puskesmas Sukajadi,APBD,18629900,1.02.1.02.01.04.16.43.5.2.2.06.02,Pengadaan Langsung,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
7739495,Asistensi rencana kegiatan BOK,139430000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan operasional kesehatan,Barang/jasa,Jasa Lainnya,191 OK,Kota Bandung,Asistensi rencana kegiatan BOK,APBD,139430000,1.02.1.02.01.01.16.43.5.2.2.17.02,Pengadaan Langsung,01/06/2016,01/07/2016,01/08/2016,31/08/2016,
7111504,Belanja kursus-kursus singkat pelatihan: Manajemen pengelolaan imunisasi,178800000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan imunisasi dasar,Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja kursus-kursus singkat pelatihanManajemen pengelolaan imunisasi,APBD,178800000,1.02.1.02.01.01.34.16.5.2.2.17.01,Pengadaan Langsung,23/03/2016,29/03/2016,30/03/2016,31/05/2016,
7739447,Belanja sosialisasi BOK tingkat dinas dan puskesmas,229200000,Lelang Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan,Barang/jasa,Jasa Lainnya,191 OK,Kota Bandung,Belanja sosialisasi BOK tingkat dinas dan puskesmas,APBD,229200000,1.02.1.02.01.01.16.43.5.2.2.17.02,Lelang Sederhana,01/06/2016,01/07/2016,01/08/2016,31/08/2016,
8188276,Belanja modal peralatan dan mesin - Pengadaan alat kantor lainnya,4200000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyusunan standar pelayanan kesehatan ,Modal,Barang,2 buah,Kota Bandung,Belanja modal peralatan dan mesin - Pengadaan alat kantor lainnya (alat penghancur kertas),APBDP,4200000,1.02.1.02.01.01.23.01.5.2.3.27.05,Pengadaan Langsung,01/11/2016,16/11/2016,16/11/2016,15/12/2016,
7142011,Belanja modal peralatan dan mesin - Pengadaan peralatan studio visual (kamera),10000000,e-Purchasing,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengembangan data dan informasi pembangunan kesehatan,Modal,Barang,1 unit,Kota Bandung,Belanja modal peralatan dan mesin - Pengadaan peralatan studio visual (kamera),APBD,10000000,1.02.1.02.01.36.03.5.2.3.31.01,E-Purchasing,02/05/2016,31/05/2016,01/06/2016,30/06/2016,
7827883,Belanja Penggandaan UPT PKM Kujang Sari,35735600,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) UPT PKM Kujang Sari,Barang/jasa,Jasa Lainnya,1 Tahun,Kota Bandung,Belanja Penggandaan UPT PKM Kujang Sari,APBD,35735600,1.02.1.02.01.21.16.43.5.2.2.06.02,Pengadaan Langsung,11/07/2016,11/08/2016,12/08/2016,28/12/2016,
7825928,Belanja Bahan Medis Habis Pakai Kegiatan BOK UPT Puskesmas Sukarasa,67579211,e-Purchasing,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK),Barang/jasa,Barang,1 tahun,Kota Bandung,Belanja Bahan Medis Habis Pakai Kegiatan BOK UPT Puskesmas Sukarasa,APBD,67579211,1.02.1.02.01.05.16.43.5.2.2.02.09,E-Purchasing,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
7143103,Belanja Alat Listrik dan Elektronik,76800000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan Komponen Instalasi Listrik/Penerangan,Barang/jasa,Barang,1 Paket,Kota Bandung,Penyediaan Komponen Instalasi Listrik/Penerangan Dinas dan Puskesmas,APBD,76800000,1.02.1.02.01.01.01.12.5.2.2.01.03,Pengadaan Langsung,01/04/2016,20/04/2016,21/04/2016,20/05/2016,
7468716,Pemeliharaan  gedung dan bangunan UPT Laboratorium Kesehatan,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan UPT Laboratorium Kesehatan,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
7468341,Pemeliharaan  gedung dan bangunan Puskesmas Pasirluyu,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan Puskesmas Pasirluyu,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
7468684,Pemeliharaan  gedung dan bangunan UPT Puskesmas Kujangsari,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan gedung dan bangunan UPT Puskesmas Kujangsari,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/07/2016,
8428255,Belanja modal peralatan dan mesin -pengadaan meubelair -  Gordyn kegiatan Penyediaan peralatan rumah tangga,100000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan peralatan rumah tangga,Modal,Barang,1 paket,Kota Bandung,Belanja modal peralatan dan mesin -pengadaan meubelair - Gordyn kegiatan Penyediaan peralatan rumah tangga,APBDP,100000000,1.02.1.02.01.01.01.14.5.2.3.28.01,Pengadaan Langsung,18/11/2016,26/11/2016,28/11/2016,08/12/2016,
8166006,Belanja Bahan Medis Habis Pakai pada  UPT PKM Sindang Jaya,72463986,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Puskesmas (DAK) UPT PKM Sindang Jaya,Barang/jasa,Barang,1 Tahun,Kota Bandung,Belanja Bahan Medis Habis Pakai pada UPT PKM Sindang Jaya,APBD,72463986,1.02.1.02.01.28.16.43.5.2.2.02.09,Pengadaan Langsung,10/10/2016,20/10/2016,21/10/2016,09/12/2016,
7390857,Rehabilitasi Gedung Bangunan Puskesmas Antapani,200000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Rehabilitasi Gedung Bangunan Puskesmas Antapani,APBD,200000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,01/07/2016,20/07/2016,22/07/2016,21/09/2016,
8166408,Belanja Makanan dan Minuman Kegiatan pada UPT PKM Padasuka,92430000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Puskesmas (DAK) UPT PKM Padasuka,Barang/jasa,Barang,1 Tahun,Kota Bandung,Belanja Makanan dan Minuman Kegiatan pada UPT PKM Padasuka,APBD,92430000,1.02.1.02.01.08.16.43.5.2.2.11.05,Pengadaan Langsung,10/10/2016,20/10/2016,21/10/2016,09/12/2016,
7825913,Belanja ATK Kegiatan BOK UPT Puskesmas Sukarasa,36844637,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK),Barang/jasa,Barang,1 tahun,Kota Bandung,Belanja ATK Kegiatan BOK UPT Puskesmas Sukarasa,APBD,36844637,1.02.1.02.01.05.16.43.5.2.2.01.01,Pengadaan Langsung,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
7388354,Konsultan Perencana Puskesmas Cigondewah,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Perencana Puskesmas Cigondewah,APBD,40000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,02/05/2016,20/05/2016,23/05/2016,22/06/2016,
7039565,Belanja bahan gigi,1000000000,Lelang Sederhana,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengadaan obat dan perbekalan kesehatan ,Barang/jasa,Barang,1 tahun,Kota Bandung,Belanja bahan gigi untuk kebutuhan dinas kesehatan kota bandung,APBD,1000000000,1.02.1.02.01.15.01.5.2.2.02.04,Lelang Sederhana,15/02/2016,16/03/2016,16/03/2016,30/04/2016,
8370433,Belanja Kursus-kursus Singkat/Pelatihan Workshop Peningkatan Kualitas SDM Lingkup Dinas Kesehatan Kota Bandung,580000000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pendidikan dan Pelatihan Formal,Barang/jasa,Jasa Lainnya,1 Tahun,Kota Bandung,Belanja Kursus-kursus Singkat/Pelatihan Workshop Peningkatan Kualitas SDM Lingkup Dinas Kesehatan Kota Bandung,APBDP,580000000,1.02.1.02.01.01.05.01.5.2.2.17.01,Pengadaan Langsung,22/02/2016,04/03/2016,07/03/2016,07/06/2016,Belanja Kursus-kursus Singkat/Pelatihan Workshop Peningkatan Kualitas SDM Lingkup Dinas Kesehatan Kota Bandung (7577176) 
7826942,Belanja Alat Tulis Kantor UPT PKM Talaga Bodas,29819408,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK) UPT PKM Talaga Bodas,Barang/jasa,Barang,1 Paket,Kota Bandung,Belanja Alat Tulis Kantor UPT PKM Talaga Bodas,APBD,29819408,1.02.1.02.01.15.16.43.5.2.2.01.01,Pengadaan Langsung,11/07/2016,11/08/2016,12/08/2016,28/12/2016,
7380468,Pemeliharaan Lift,24000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Barang/jasa,Jasa Lainnya,12 Bulan,Kota Bandung,Pemeliharaan lif Puskesmas,APBD,24000000,1.02.1.02.01.01.25.24.5.2.2.20.08,Pengadaan Langsung,28/04/2016,03/05/2016,04/05/2016,20/12/2016,
7468846,Belanja Makanan dan minuman Kegiatan,12000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyusunan dan Pemutakhiran Database Aset,Barang/jasa,Jasa Lainnya,200 OH,Kota Bandung,Belanja Makanan dan minuman Kegiatan,APBD,12000000,1.02.1.02.01.01.17.33.5.2.2.11.05,Pengadaan Langsung,01/06/2016,22/06/2016,23/06/2016,22/08/2016,
5037194,Belanja Jasa Tenaga Pengamanan,2286175000,Lelang Sederhana,N/A,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan Jasa Pengamanan kantor,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja Jasa Tenaga Pengamanan untuk Dinas dan Puskesmas,APBD,2286175000,1.02.1.02.01.01.20.5.2.2.03.17,Lelang Sederhana,11/12/2015,04/01/2016,05/01/2016,31/12/2016,
8416074,Belanja cetak buku pencatatan asuhan keperawatan keluarga pada kegiatan Pembinaan Keluarga Rawan,57726900,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembinaan Keluarga Rawan,Barang/jasa,Barang,1 paket,Kota Bandung,Belanja cetak buku pencatatan asuhan keperawatan keluarga pada kegiatan Pembinaan Keluarga Rawan,,,,Pengadaan Langsung,04/03/2016,31/03/2016,01/04/2016,30/04/2016,Belanja cetak buku pencatatan asuhan keperawatan keluarga pada kegiatan Pembinaan Keluarga Rawan (6900621) 
7139510,Belanja alat tulis kantor,24700000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan kesehatan rujukan pasien masyarakat miskin,Barang/jasa,Barang,1 paket,Kota Bandung,Belanja alat tulis kantor pada kegiatan pelayanan kesehatan rujukan pasien masyarakat miskin,APBD,24700000,1.02.1.02.01.35.01.5.2.2.01.01,Pengadaan Langsung,01/03/2016,31/03/2016,01/04/2016,30/04/2016,
8203854,Perlengkapan/peralatan makan minum,30000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan peralatan rumah tangga,Barang/jasa,Barang,1 Paket,Jl. Supratman No 73 Bandung,Perlengkapan/peralatan makan minum,APBD,30000000,1.02.1.02.01.01.01.14.5.2.2.31.01,Pengadaan Langsung,17/10/2016,24/10/2016,25/10/2016,24/11/2016,
7380729,Konsultan pengawas Puskesmas Ledeng,30000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan pengawas Puskesmas Ledeng,APBD,30000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,05/05/2016,25/05/2016,26/05/2016,25/07/2016,
8416086,Belanja makanan dan minuman pada kegiatan Pembinaan keluarga rawan,14900000,Pengadaan Langsung,APBDP,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pembinaan keluarga rawan,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja makanan dan minuman pada kegiatan Pembinaan keluarga rawan,APBDP,14900000,1.02.1.02.01.01.16.29.5.2.2.11.05,Pengadaan Langsung,18/11/2016,26/11/2016,28/11/2016,08/12/2016,
7755459,Belanja cetak Bantuan Operasional Kesehatan pada UPT Puskesmas Garuda,43799485,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan UPT Puskesmas Garuda,Barang/jasa,Barang,1 tahun,Kota Bandung,Belanja cetak Bantuan Operasional Kesehatan pada UPT Puskesmas Garuda,APBD,43799485,1.02.1.02.01.02.16.43.5.2.2.06.01,Pengadaan Langsung,22/06/2016,01/07/2016,11/07/2016,28/12/2016,
7374247,Belanja Modal pengadaan tempat sampah custom,150000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan Peralatan Rumah Tangga,Modal,Barang,1 Paket,Kota Bandung,Tempat sampah untuk Dinas dan Puskesmas,APBD,150000000,1.02.1.02.01.01.01.14.5.2.3.28.06,Pengadaan Langsung,02/05/2016,20/05/2016,23/05/2016,30/06/2016,
7390895,Konsultan Pengawas Puskesmas Antapani,15000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Pengawas Puskesmas Antapani,APBD,15000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,01/07/2016,20/07/2016,21/07/2016,20/10/2016,
6664865,Belanja makanan dan minuman pada kegiatan Pelayanan ibu hamil K4,19300000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pelayanan ibu hamil K4,Barang/jasa,Jasa Lainnya,330 OH,Kota Bandung,Belanja makanan dan minuman pada kegiatan Pelayanan ibu hamil K4,APBD,19300000,1.02.1.02.01.01.34.10.5.2.2.11.05,Pengadaan Langsung,11/01/2016,31/01/2016,01/02/2016,31/08/2016,
7826313,Belanja bahan medis habis pakai pada kegiatan BOK UPT Puskesmas Puter,83140947,e-Purchasing,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK),Barang/jasa,Barang,1 paket,Kota bandung,Belanja bahan medis habis pakai pada kegiatan BOK UPT Puskesmas Puter,APBD,83140947,1.02.1.02.01.09.16.43.5.2.2.02.09,E-Purchasing,29/09/2016,14/10/2016,14/10/2016,15/12/2016,
7465402,Pemeliharaan rutin gedung dan bangunan Puskesmas Balaikota,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pemeliharaan rutin/berkala gedung Kantor,Barang/jasa,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Pemeliharaan rutin gedung dan bangunan Puskesmas Balaikota,APBD,40000000,1.02.1.02.01.01.02.22.5.2.2.20.05,Pengadaan Langsung,23/05/2016,06/06/2016,07/06/2016,05/07/2016,
7374072,Belanja Modal pengadaan mebelair bangku tunggu,786475000,Lelang Umum,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan Peralatan Rumah Tangga,Modal,Barang,1 Paket,Kota Bandung,Bangku tunggu untuk Puskesmas,APBD,786475000,1.02.1.02.01.01.01.14.5.2.3.28.01,Lelang Umum,02/05/2016,31/05/2016,01/06/2016,29/07/2016,
7391011,Konsultan Perencana Puskesmas Sukawarna,100000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas ,Modal,Jasa Konsultansi,1 Paket,Kota Bandung,Konsultan Perencana Puskesmas Sukawarna,APBD,100000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,10/05/2016,30/05/2016,01/06/2016,30/06/2016,
7832800,Belanja Makanan dan Minuman Kegiatan UPT Puskesmas Panghegar,73875000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Bantuan Operasional Kesehatan (DAK),Barang/jasa,Jasa Lainnya,1 Paket,Kota Bandung,Belanja Makanan dan Minuman Kegiatan UPT Puskesmas Panghegar,APBD,73875000,1.02.1.02.01.24.16.43.5.2.2.11.05,Pengadaan Langsung,01/09/2016,14/09/2016,14/09/2016,03/11/2016,
7381643,Rehabilitasi Gedung Bangunan Puskesmas Astana Anyar,200000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Rehabilitasi Puskesmas,Modal,Pekerjaan Konstruksi,1 Paket,Kota Bandung,Rehabilitasi Gedung Bangunan Puskesmas Astana Anyar,APBD,200000000,1.02.1.02.01.01.25.24.5.2.3.49.06,Pengadaan Langsung,01/06/2016,30/06/2016,01/07/2016,31/08/2016,
7140176,Belanja makanan dan minuman kegiatan ,40000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Pengembangan data dan informasi pembangunan kesehatan ,Barang/jasa,Jasa Lainnya,1 paket,Kota Bandung,Belanja makanan dan minuman kegiatan pada kegiatan pengembangan data dan informasi pembangunan kesehatan,APBD,40000000,1.02.1.02.01.36.03.5.2.2.11.05,Pengadaan Langsung,01/02/2016,28/02/2016,01/03/2016,30/11/2016,
8062895,Camera + Attachment-Kamera (Kesling),20000000,Pengadaan Langsung,APBD,Pemerintah Daerah Kota Bandung,DINAS KESEHATAN,2016,Penyediaan peralatan dan perlengkapan kantor,Modal,Barang,1 Unit,Jl. Supratman No. 73 Bandung,Camera + Attachment-Kamera (Kesling),APBD,20000000,1.02.1.02.01.01.01.13.5.2.31.01,Pengadaan Langsung,10/10/2016,24/10/2016,25/10/2016,24/04/2024,
