id,nama_paket,pagu,metode_pemilihan,sumber_dana,instansi,skpd,tahun_anggaran,nama_kegiatan,jenis_belanja,jenis_pengadaan,volume,lokasi,deskripsi,sumber_dana_detail,pagu_detail,mata_anggaran,pemilihan_penyedia,awal_pemilihan,akhir_pemilihan,awal_pekerjaan,akhir_pekerjaan
8286158,"Belanja Bandir/Spanduk/Umbul-umbul",10650400,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,1,"Jl. Sukasenang bNo. 11 Bandung","Tersedianya Bandir/Spanduk/Umbul-umbuk",APBD," 10650400",1.20.1.20.18.01.01.13.5.2.2.01.10,E-Purchasing,28-11-2016,30-11-2016,06-12-2016,13-12-2016
7128010,"Belanja Bahan/Bibit Tanaman dan Pot RW 10",2000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Bahan/Bibit Tanaman",APBD," 2000000",1.20.1.20.18.06.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
8368411,"Belanja Alat Tulis Kantor RW 13",922400,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Belanja Alat Tulis Kantor RW 13 pada Fasilitasi Pemberdayaan Lingkup RW",APBD," 922400","1.20.1.20.18.04.22.01.5.2.2.01.01 ","Pengadaan Langsung",30-11-2016,05-12-2016,05-12-2016,31-12-2016
8304262,"Belanja Modal Pengadaan Alat Kantor Lainnya (Mesin Absensi)",7000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Mesin Absensi Kelurahan Padasuka",APBD," 7000000",1.20.1.20.18.02.02.12.5.2.3.27.05,"Pengadaan Langsung",24-11-2016,30-11-2016,30-11-2016,30-12-2016,"Belanja Modal Pengadaan Alat Kantor Lainnya (Mesin Absensi) (8304262) "
7128477,"Rehab Kantor Posyandu",17250000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Rehab kantor Posyandu RW 12 pada Belanja Bahan Baku Bangunan",APBD," 17250000",1.20.1.20.18.04.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Rehab Kantor Posyandu RW 12 (6901455) "
7128039,"Belanja Bahan/Bibit Tanaman dan Pot RW 15",2000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada Kelurahan Sukapada Kelurahan Sukapada","Tersedianya Bahan/Bibit Tanaman",APBD," 2000000",1.20.1.20.18.06.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
6888623,"Belanja Kirmir RW 01",44342000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Pemberdayaan Lingkup RW pada Bahan Baku Bangunan",APBD," 44342000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
7136339,"Belanja Bahan/Bibit Tanaman dan Pot",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Modal,Barang,1,"kelurahan sukamaju","Tersedianya bahan/bibit tanaman pada peningkatan infrastruktur",APBD," 5000000",1.20.1.20.18.05.30.03.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Bahan/bibit tanaman (6957684) "
8311917,"Belanja Modal Pengadaan Printer",9312000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Modal,Barang,2,"Kelurahan Pasirlayung","Tersedianya Printer Di Kelurahan Pasirlayung",APBD," 9312000","1.20 . 1.20.18 . 07 . 02 . 12.5 . 2 . 3 . 29 . 04",E-Purchasing,25-11-2016,30-11-2016,01-12-2016,30-12-2016
8368173,"Belanja Cetak Rapot warga RW 06 Kelurahan Cicadas",1060000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Raport RW 06 Kelurahan Cicadas",APBD," 1060000",1.20.1.20.18.04.22.01.5.2.2.06.01,"Pengadaan Langsung",30-11-2016,05-12-2016,05-12-2016,31-12-2016
7129347,"Perbaikan Jalan/Gang/Pengaspalan/Beton/Hotmik RT. 01, 02, 03, 04, 05",40000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya perbaikan jalan/gang/pengaspalan/hotmix pada belanja bahan baku bangunan",APBD," 40000000",1.20.1.20.18.05.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja perbaikan jalan/gang/pengaspalan/hotmix Jl sadireja rt 01,02,03,04,05 RW 06 (6956509) "
7128460,"Pemeliharaan Gorong-Gorong",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Pemeliharaan Gorong-gorong RW 08 pada Belanja Bahan Baku Bangunan",APBD," 20000000",1.20.1.20.18.04.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pemeliharaan Gorong-gorong RW 08 (6900745) "
8303573,"Belanja Modal Pengadaan Alat Kantor Lainnya (Mesin Absensi)",7000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Mesin Absensi Kelurahan Sukapada",APBD," 7000000",1.20.1.20.18.06.02.12.5.2.3.27.05,"Pengadaan Langsung",24-11-2016,16-12-2016,16-12-2016,30-12-2016,"Belanja Modal Pengadaan Alat Kantor Lainnya (Mesin Absensi) (8303573) "
7128136,"Perbaikan Mesjid RW.07",18600000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Perbaikan Mesjid rw 07 pada Belanja Bahan baku bangunan",APBD," 18600000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja Perbaikan Mesjid rw 07 (6968680) "
7128493,"Pembuatan Canopy Kantor RW",28100000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Pembuatan Canopy di Kantor RW 14 pada Belanja Bahan Baku Bangunan",APBD," 28100000",1.20.1.20.18.04.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pembuatan Canopy di kantor RW 14 (6901745) "
7128276,"Perbaikan Gang",12230000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Gang",APBD," 12230000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
6890356,"Belanja Perbaikan Saluran Air/Drainase RW 10",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Perbaikan Saluran Air/Drainase pada Bahan Baku Bangunan",APBD," 15000000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
8365870,"Pembuatan Taman RW 07",14000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Perberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Pembuatan Taman RW 07 pada Belanja Bahan Baku Bangunan",APBD," 14000000",1.20.1.20.18.04.22.01.5.2.2.02.01,"Pengadaan Langsung",30-11-2016,05-12-2016,05-12-2016,31-12-2016
8311540,"Belanja Modal Mesin Absensi",7000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,1,"Kelurahan Pasirlayung","Tersedianya Mesin Absensi Di Kelurahan Pasirlayung",APBD," 7000000","1.20 . 1.20.18 . 07 . 01 . 13.5 . 2 . 3 . 27 . 05","Pengadaan Langsung",25-11-2016,30-11-2016,01-12-2016,30-12-2016
7130913,"Belanja Pakaian Kerja Lapangan",1750000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,5,"Kelurahan Cicadas","Tersedianya Pakaian Kerja Lapangan RW 15 Kelurahan Cicadas",APBD," 1750000",1.20.1.20.18.04.22.01.5.2.2.13.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pakaian Kerja Lapangan (7128196) "
6890549,"Belanja Hotmix Jalan dan Gang RW 11",76423000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Hotmix Jalan dan Gang pada Belanja Bahan Baku Bangunan",APBD," 76423000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
7128030,"Belanja Jasa Penyelanggaraan Acara",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup PKK",Barang/jasa,"Jasa Lainnya",1,"Kelurahan Pasirlayung","Tersedianya jasa penyelenggaraan acara lingkup pkk di Kelurahan Pasirlayung",APBD," 20000000",1.20.1.20.18.07.22.02.5.2.2.03.21,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-01-2016,"Belanja jasa penyelenggaraan acara lingkup pkk (6938890) "
7128309,"Belanja Bibit Tanaman/Pot",2050000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Pasirlayung","Tersedianya bahan/bibit tanaman RW 09 pada belanja bahan baku bangunan di Kelurahan Pasirlayung",APBD," 2050000",1.20.1.20.18.07.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-02-2016
6889930,"Belanja Perbaikan Masjid RW 08",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya perbaikan Masjid pada Bahan Baku Bangunan",APBD," 20000000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
8286536,"Belanja Modal Pengadaan Hardisk Eksternal",5236000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Barang/jasa,Barang,2,"Jl. Sukasenang No.11 Bandung","Tersedeianya Hardisk Eksternal",APBD," 5236000",1.20.1.20.18.01.02.12.5.2.3.29.05,E-Purchasing,28-11-2016,30-11-2016,06-12-2016,13-12-2016
8312903,"Belanja Modal Pengadaan Komputer PC Lingkup karang Taruna PIPPK",0,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Modal,Barang,1,"Kelurahan Pasirlayung","Tersedianya Pengadaan Komputer PC pada Belanja Modal Pengadaan komputer pc lingkup Karang Taruna PIPPK di Kelurahan Pasirlayung",APBD," 0",1.20.1.20.18.07.02.12.5.2.3.29.02,E-Purchasing,01-01-2016,02-01-2016,10-01-2016,11-01-2016,"Belanja Modal Pengadaan Komputer PC Lingkup karang Taruna PIPPK (7121185) "
7130826,"Culinary Night",13225000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup Karang Taruna",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Jasa Penyelenggaraan Acara Pada Culinary Night Pemberdayaan Lingkup Karang Taruna",APBD," 13225000",1.20.1.20.18.04.22.03.5.2.2.03.21,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,25-03-2016
7122287,"RW 03",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kanto",Modal,Barang,1,"kelurahan Sukamaju","Tersedianya Proyektor Lingkup RW PIPPK RW 03 pada Belanja Modal pengadaan peralatan dan mesin pengadaan peralatan studio visual",APBD," 5000000",1.20.1.20.18.05.01.13.5.2.3.31.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Proyektor Lingkup RW PIPPK RW 03 (6952057) "
7131262,"Belanja Bibit Tanaman/Pot",2050000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Pasirlayung","Tersedianya bahan/bibit tanaman RW 12 pada belanja bahan baku bangunan di Kelurahan Pasirlayung",APBD," 2050000",1.20.1.20.18.07.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,02-01-2016,10-01-2016,11-02-2016
7136381,"Belanja Seragam dan Sepatu Petugas Kebersihan dan Gorong2",12500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,1,"Kelurahan Sukamaju","Tersedianya pakaian kerja lapangan kelurahan sukamaju",APBD," 12500000",1.20.1.20.18.05.30.03.5.2.2.13.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pakaian Kerja Lapangan (7012151) "
7120344,"Tenda Lingkup RW PIPPK RW 02",5000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya Tenda Lingkup RW PIPPK RW 02 pada Belanja modal pengadaan peralatan dan mesin pengadaan meubeler",APBD," 5000000",1.20.1.20.18.05.01.13.5.2.3.28.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Tenda Lingkup RW PIPPK RW 02 (6951150) "
7128454,"Belanja Bahan/Bibit Tanaman dan Pot",90000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya bahan/ bibit tanaman kelurahan cikutra",APBD," 90000000",1.20.1.20.18.03.22.01.5.2.2.02.02,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,30-11-2016,"Belanja Bahan Bibit Tanaman (6917473) "
7133847,"Tenda Lingkup Karang Taruna PIPPK",5000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan Peralatan dan Perlengkapan Kantor",Barang/jasa,Barang,"1 unit","Kelurahan Padasuka","Tersedianya Tenda pada Belanja Modal Peralatan dan Mesin Pengadaan Meubeuler",APBD," 5000000",1.20.1.20.18.02.01.13.5.2.3.28.01,E-Purchasing,01-01-2016,31-12-2016,01-05-2016,31-12-2016,"Belanja Tenda (Lingkup Karang Taruna/PIPPK (6879519) "
7122139,"Perbaikan Jalan/Pemasangan Paving Blok ( Gg.Sastrodiharjo I RT.09/12 )",8500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Peningkatan Infrastruktur dan Lingkungan Hidup Tingkat Kecamatan dan Kelurahan",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Perbaikan Jalan / Pemasangan Paving Blok (Gg. Sastrodiharjo I RT 09/12)",APBD," 8500000",1.20.1.20.18.03.30.03.5.2.2.20.01,"Pengadaan Langsung",01-05-2016,31-05-2016,01-05-2016,01-08-2016,"Belanja Perbaikan Jalan/Pemasangan Paving Blok (Gg. Sastrodiharjo I RT 09/120 (6911484) "
7120778,"Tenda Lingkup RW PIPPK RW 05",7500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kantor",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya lingkup rw 05 pada belanja modal pengadaan peralatan dan mesin pengadaan meubeler",APBD," 7500000",1.20.1.20.18.05.01.13.5.2.3.28.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Tenda Lingkup RW 05 (6951206) "
8298248,"Belanja Pengadaan Sepeda Motor",27100000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Kendaraan dinas/operasional",Modal,Barang,"1 Unit","Kelurahan Padasuka","Meningkatkan Kinerja Aparatur",APBD," 27100000",1.20.1.20.18.02.02.05.5.2.3.17.05,E-Purchasing,23-11-2016,23-12-2016,23-12-2016,30-12-2016,"Belanja Pengadaan Sepeda Motor (8298248) "
7128515,"Belanja Bahan/Bibit Tanaman",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Bahan/bibit Tanaman RW 02 pada Kelurahan Cicadas",APBD," 10000000",1.20.1.20.18.04.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Bahan/Bibit Tanaman RW 02 (6902161) "
7133973,Perencanaan,9650000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Rehabilitasi sedang/berat gedung kantor",Barang/jasa,"Pekerjaan Konstruksi",1,"Jl. Sukasenang No.11 Bandung","Tersedianya Perencanaan Bangunan Gedung kantor",APBD," 9650000",1.20.1.20.18.01.02.42.5.2.3.49.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,01-01-2016,"Belanja Perencanaan Bangunan Gedung Kantor (6836743) "
7127305,"Belanja Modal Pengadaan Kulkas",3400000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan rumah tangga",Modal,Barang,1,"Kelurahan Sukapada","Tersedianya Kulkas di Kelurahan Sukapada",APBD," 3400000",1.20.1.20.18.06.01.14.5.2.3.27.04,E-Purchasing,01-01-2016,31-12-2016,01-01-2016,31-12-2016
7128131,"Penerangan Jalan/gang RW.07",4400000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Penerangan Jalan/gang rw 07",APBD," 4400000",1.20.1.20.18.03.22.01.5.2.2.02.01,"Pengadaan Langsung",01-02-2016,29-02-2016,01-03-2016,01-11-2016,"Belanja Penerangan Jalan/Gang rw 07 (6913024) "
7127669,"Belanja Modal Pengadaan Printer ",7000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Barang/jasa,Barang,2,"Kelurahan Cikutra","Tersedianya Modal Mini Komputer pada Belanja Modal Peralatan Mesin Pengadaan Personal komputer",APBD," 7000000",1.20.1.20.18.03.02.12.5.2.3.29.05,"Pengadaan Langsung",01-05-2016,31-05-2016,01-05-2016,01-10-2016,"Belanja Modal Mini Komputer (6911081) "
7128184,"Perbaikan Gedung Posyandu & Penambahan Ruangan Posyandu untuk Pemeriksaan Ibu Hamil (Hasil Reses DPRD)",12000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya ruangan Posyandu untuk Pemeriksaan Ibu Hamil",APBD," 12000000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7129362,"Perbaiakan Gedung RW",18715000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Modal,Barang,1,"Kelurahan Sukamaju","Tersedianya Perbaikan Gedung RW 07 pada belanja bahan baku bangunan",APBD," 18715000",1.20.1.20.18.05.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Perbaikan Gedung RW (6956676) "
7127620,"Lap Top Lingkup Karang Taruna PIPPK
	",7000000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Barang/jasa,Barang,1,"Kelurahan Cikutra","Tersedianya Modal Pengadaan Laptop (Lingkup Karang Taruna/PIPPK) pada Belanja Modal Peralatan Mesin-Pengadaan Personal Komputer",APBD," 7000000",1.20.1.20.18.03.02.12.5.2.3.29.02,E-Purchasing,01-05-2016,31-05-2016,01-05-2016,01-10-2016,"Belanja Modal Pengadaan Laptop (Lingkup Karang Taruna/PIPPK) (6910986) "
7128206,"Perbaikan Gorong-gorong",10000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Gorong-gorong",APBD," 10000000",1.20.1.20.18.06.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
6890704,"Belanja Plat Decker RW 12",15000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Padasuka","Tersedianya Plat Decker pada Belanja Bahan Baku Bangunan",APBD," 15000000",1.20.18.01,"Pengadaan Langsung",01-01-2016,02-01-2016,01-03-2016,01-06-2016
7127932,"Belanja Bahan/Bibit Tanaman dan Pot RW 02",2000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Sukapada","Tersedianya Bahan/Bibit Tanaman",APBD," 2000000",1.20.1.20.18.06.22.01.5.2.2.02.02,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016
7133936,"Belanja Modal Pengadaan Mesin Babat Rumput",3500000,e-Purchasing,APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Penyediaan peralatan dan perlengkapan kanto",Barang/jasa,Barang,"1 Unit","Kelurahan Padasuka","Tersedianya Pengadaan Mesin Babat Rumput pada Belanja Modal Peralatan Mesin_Pengadaaan Alat Pemeliharaan Tanaman",APBD," 3500000",1.20.1.20.18.02.01.13.5.2.3.26.01,E-Purchasing,01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Mesin Babad Rumput (7130047) "
8365828,"Belanja Modal Pengadaan Komputer Laptop",20000000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Pengadaan Perlengkapan Peralatan Aparatur",Barang/jasa,Barang,2,"Kelurahan Sukapada","Tersedianya Komputer Laptop pada Kelurahan Sukapada",APBD," 20000000",1.20.1.20.18.06.02.12.5.2.3.29.02,"Pengadaan Langsung",30-11-2016,30-11-2016,30-11-2016,30-12-2016
7128449,"Pembuatan Canopy di Kantor RW",36500000,"Pengadaan Langsung",APBD,"Pemerintah Daerah Kota Bandung","KECAMATAN CIBEUNYING KIDUL",2016,"Fasilitasi Pemberdayaan Lingkup RW",Barang/jasa,Barang,1,"Kelurahan Cicadas","Tersedianya Pembuatan Canopy di Kantor RW 07 pada Bahan Baku Bangunan",APBD," 36500000",1.20.1.20.18.04.22.01.5.2.2.02.01,"Pengadaan Langsung",01-01-2016,31-12-2016,01-01-2016,31-12-2016,"Belanja Pembuatan Canopy di Kantor RW 07 (6900568) "
