nama_dewan,partai_politik,dapil,kecamatan_dapil,tahun,usulan_reses,skpd,program,kegiatan,volume,lokasi,anggaran_skpd,status
H.R.IWAN DARMAWAN,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Program Dana Upaya Pendidikan Masyarakat Pemberian Beasiswa Bagi Keluarga Tidak Mampu dan Putus Sekolah.,Dinas Pendidikan,-,-,-,"KP. LIO MEKAR SARI RW 02, KEL., KEC.",0,Belum Diproses
H.R.IWAN DARMAWAN,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Jalan (betonisasi),Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"L SALUYU AVI RT 02 RW 14 KELURAHAN CISARANTEN KIDUL,  KECAMATAN GEDEBAGE, KEL., KEC.",200000000,Diakomodir
H.R.IWAN DARMAWAN,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Permohonan Pembangunan  penerangan Jalan Umum,Dinas Bina Marga dan Pengairan,Program Penerangan Jalan Umum,Kegiatan Pembangunan Penerangan Jalan Umum,-,"JL SALUYU AVI RT 02 RW 14 KELURAHAN CISARANTEN KIDUL,  KECAMATAN GEDEBAGE, KEL., KEC.",37000000,Diakomodir
H.R.IWAN DARMAWAN,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Permohonan Bantuan Air Artesis.,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"JL MENGGER TENGAH I NO 23 RT 06/01 KELURAHAN MENGGER,  KECAMATAN BANDUNG KIDUL , KEL., KEC.",30000000,Diakomodir
H.R.IWAN DARMAWAN,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Permohonan Bantuan Alat Gamelan Pelog (gamelan Degung) Untuk Pedepokan Seni Saung Bubat 66.,Dinas Kebudayaan dan Pariwisata,-,-,-,"GG SEKELIMUS BARAT NO 66 RT 02/05 KELURAHAN BATUNUNGGAL,  KECAMATAN BANDUNG KIDUL, KEL., KEC.",0,Belum Diproses
H.R.IWAN DARMAWAN,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Permohonan Bantuan Kirmir Sungai Cijengjing,Dinas Bina Marga dan Pengairan,Program Pengendalian Banjir,Kegiatan Rehabilitasi/Pemeliharaan Bantaran dan Tanggul Sungai,-,"RT 7 RW 01 KELURAHAN BATUNUNGGAL,  KECAMATAN BANDUNG KIDUL, KEL., KEC.",200000000,Diakomodir
H.R.IWAN DARMAWAN,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Permohonan Bantuan Alat-alat Gamelan Sunda,Dinas Kebudayaan dan Pariwisata,-,-,-,"RT 01/01 KELURAHAN BATUNUNGGAL,  KECAMATAN BANDUNG KIDUL , KEL., KEC.",0,Belum Diproses
H.R.IWAN DARMAWAN,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Permohoananbantuan Betonisasi,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL WAAS II RT 7 RW 01 KELURAHAN BATUNUNGGAL,  KECAMATAN BANDUNG KIDUL.., KEL., KEC.",200000000,Diakomodir
H.R.IWAN DARMAWAN,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Bantuan Rumah Tidak Layak Huni.,Dinas Tata Ruang dan Cipta Karya,Program Pengembangan Perumahan,Kegiatan Fasilitasi dan Stimulasi Pembangunan Perumahan Masyarakat Kurang Mampu,-,"JL MENGGER TENGAH RT 04/01, KEL., KEC.",20000000,Diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pembuatan Sumber Air Bersih dan Pembuatan Saluran,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"RT.02 RW.02 KELURAHAN DERWATI GG. BAPA DARPI, KEL., KEC.",30000000,Diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Sumber Air Bersih,Dinas Bina Marga dan Pengairan,-,-,-,"RT.01 DAN RT.02 RW.03 KELURAHAN DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pembuatan Kirmir dan Drainase,Dinas Bina Marga dan Pengairan,-,-,-,"RT.04 RW.03 KEL. DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Permohonan  trolly Untuk Kerja Bakti,Rancasari,-,-,-,"RT.01RW.03 KELURAHAN DERWATI, KEL., KEC.",0,Belum Diproses
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Permohonan Torn Air,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"RT.02, 04 DAN 05 RW. 03 KEL. DERWATI, KEL., KEC.",15000000,Diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Rabat Beton,Dinas Bina Marga dan Pengairan,-,-,-,"RT.01, 02 DAN 03 KELURAHAN DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pemeluran Gang,Dinas Bina Marga dan Pengairan,-,-,-,"RT.02, 03, 04, 06 DAN 07 RW.04 KELURAHAN DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Selokan dan Gang,Dinas Bina Marga dan Pengairan,-,-,-,"RT.01 RW.04 KELURAHAN DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pengecoran Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"JL. BABAKAN JERUK RW.07 KELURAHAN DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Penerangan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"RW. 07 KELURAHAN DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Betonisasi Jalan Inpeksi,Dinas Bina Marga dan Pengairan,-,-,-,"SEKITAR KALI CIPAMOKOLAN RW.07 KELURAHAN DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pembuatan Kirmir,Dinas Bina Marga dan Pengairan,-,-,-,"RW.08, 09, 10, 11 DAN 13 KELURAHAN DERWATI , KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pengerukan Sungai,Dinas Bina Marga dan Pengairan,-,-,-,"RW.08 KELURAHAN DERWATI , KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Penataan Taman Lingkungan,Dinas Pemakaman dan Pertamanan,-,-,-,"JL. KEMAKMURAN I, III, VIII DAN IX RW. 11 KEL. DERWATI, KEL., KEC.",0,Belum Diproses
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Hotmix Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"JL. KEMAKMURAN I, III, IV , V, VI, VII RW. 11 KEL. DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Rehab Pos Kamling,Rancasari,-,-,-,"RW.11 KELURAHAN DERWATI, KEL., KEC.",0,Belum Diproses
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Rehab Saluran Air,Dinas Bina Marga dan Pengairan,Program Pembangunan Saluran Drainase/Gorong-Gorong,Kegiatan Perencanaan Pembangunan Saluran Drainase/Gorong-Gorong,-,"JL. KEMAKMURAN RAYA  RW. 11 KEL. DERWATI, KEL., KEC.",200000000,Diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Penerangan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"JL. KEMAKMURAN I, II, III, IV, VII DAN VIII RW. 11 KELURAHAN DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Aluran Induk/utama Pembuangan Air Untuk Menyelesaikan Permasalahan Banjir,Dinas Bina Marga dan Pengairan,-,-,-,"RW.08, 11, 12 DAN 13 KELURAHAN DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Betonisasi Gang,Dinas Bina Marga dan Pengairan,-,-,-,"RT.04 RW.05 KEL. DERWATI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Hotmix Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. SALUYU INDAH XIII RW.13 KELURAHAN DERWATI, KEL., KEC.",45000000,Diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Hotmix Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. SALUYU INDAH XIIX RW.13 KELURAHAN DERWATI, KEL., KEC.",75000000,Diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Hotmix Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. SALUYU INDAH XX RW.13 KELURAHAN DERWATI, KEL., KEC.",75000000,Diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Berm Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"JL. CIPAGALAO TAMAN MARGAHAYU RAYA KELURAHAN MARGASARI, KEL., KEC.",0,Tidak diakomodir
H. KUSMANA,PDI Perjuangan,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Penyelesaian Banjir,Dinas Bina Marga dan Pengairan,Program Pembangunan Saluran Drainase/Gorong-Gorong,Kegiatan Pembangunan Saluran Drainase/Gorong-Gorong,-,"RANCASAWO,  JL. MANJAH LEGA RW.19 KEL. MARGASARI, KEL., KEC.",175000000,Diakomodir
IR.KURNIA SOLIHAT,Partai Gerindra,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Hotmix Jalan,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"WILAYAH RW.01,  02,  03 DAN 05, KEL., KEC.",200000000,Diakomodir
IR.KURNIA SOLIHAT,Partai Gerindra,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Jalan Rabat Beton Bertulang,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"JL. SEKEPANJANG 1 RT.01 RW.09, KEL., KEC.",200000000,Diakomodir
IR.KURNIA SOLIHAT,Partai Gerindra,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Penerangan Jalan Umum,Dinas Bina Marga dan Pengairan,-,-,-,"RW.09, 10 DAN 11, KEL., KEC.",0,Tidak diakomodir
IR.KURNIA SOLIHAT,Partai Gerindra,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Pengajuan Pelatihan Ukm,Dinas Koperasi  Usaha Kecil Menengah dan  Perindustrian Perdagangan,Program Pengembangan Kewirausahaan dan Keunggulan Kompetitif Usaha Kecil Menengah,Kegiatan Fasilitasi Pengembangan Kewirausahaan UMKM,-,"RW.01 S/D RW.15, KEL., KEC.",20000000000,Diakomodir
IR.KURNIA SOLIHAT,Partai Gerindra,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Pengajuan Pelatihan Ukm,Dinas Koperasi  Usaha Kecil Menengah dan  Perindustrian Perdagangan,Program Pengembangan Kewirausahaan dan Keunggulan Kompetitif Usaha Kecil Menengah,Kegiatan Fasilitasi Pengembangan Kewirausahaan UMKM,-,"RW.10, KEL., KEC.",20000000000,Diakomodir
IR.KURNIA SOLIHAT,Partai Gerindra,Kota Bandung 2,"Coblong, Cidadap, Bandung Wetan, Cibeunying Kidul, Cibeunying Kaler, Sumur Bandung",2015,Pengajuan Pelatihan Ukm,Dinas Koperasi  Usaha Kecil Menengah dan  Perindustrian Perdagangan,Program Pengembangan Kewirausahaan dan Keunggulan Kompetitif Usaha Kecil Menengah,Kegiatan Fasilitasi Pengembangan Kewirausahaan UMKM,-,"RW. 15, KEL., KEC.",20000000000,Diakomodir
"DRS. H.EDI HARYADI,  M.SI",Partai Gerindra,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Pengadaan Air Bersih,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"DI WILAYAH RW.04, KEL., KEC.",200000000,Diakomodir
"DRS. H.EDI HARYADI,  M.SI",Partai Gerindra,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Selokan,Dinas Bina Marga dan Pengairan,-,-,-,"RT.03, 04 RW.05, KEL., KEC.",0,Tidak diakomodir
"DRS. H.EDI HARYADI,  M.SI",Partai Gerindra,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Kantor Rw dan Pos Yandu,Dinas Tata Ruang dan Cipta Karya,-,-,-,"RW.03, KEL., KEC.",0,Tidak diakomodir
"DRS. H.EDI HARYADI,  M.SI",Partai Gerindra,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Selokan,Dinas Bina Marga dan Pengairan,-,-,-,"RT.02 (SAMPING WARUNG NENEK) RW.03, KEL., KEC.",0,Tidak diakomodir
"DRS. H.EDI HARYADI,  M.SI",Partai Gerindra,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Jalan Lingkungan,Dinas Bina Marga dan Pengairan,-,-,-,"DI WILAYAH RW.04, KEL., KEC.",0,Tidak diakomodir
"DRS. H.EDI HARYADI,  M.SI",Partai Gerindra,Kota Bandung 4,"Antapani, Arcamanik, Cibiru, Ujung Berung, Panyileukan, Cinambo, Mandalajati",2015,Perbaikan Sarana Olahraga,Dinas Tata Ruang dan Cipta Karya,-,-,-,"RW.04, KEL., KEC.",0,Tidak diakomodir
"RIZQY WIJAYA,  SH",Partai Gerindra,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Renovasi Kantor Rw,Dinas Tata Ruang dan Cipta Karya,-,-,-,"RW.03, KEL., KEC.",0,Tidak diakomodir
"RIZQY WIJAYA,  SH",Partai Gerindra,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Renovasi Jembatan,Dinas Bina Marga dan Pengairan,-,-,-,"RW.01, KEL., KEC.",0,Tidak diakomodir
"RIZQY WIJAYA,  SH",Partai Gerindra,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"WILAYAH RW.02, KEL., KEC.",0,Tidak diakomodir
"RIZQY WIJAYA,  SH",Partai Gerindra,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Normalisasi Saluran Air,Dinas Bina Marga dan Pengairan,-,-,-,"WILAYAH RW.02, KEL., KEC.",0,Tidak diakomodir
"RIZQY WIJAYA,  SH",Partai Gerindra,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Renovasi Dam,Dinas Bina Marga dan Pengairan,-,-,-,"RW.01, KEL., KEC.",0,Tidak diakomodir
"RIZQY WIJAYA,  SH",Partai Gerindra,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Renovasi Kantor Rw,Dinas Tata Ruang dan Cipta Karya,-,-,-,"RW. 07, KEL., KEC.",0,Tidak diakomodir
"RIZQY WIJAYA,  SH",Partai Gerindra,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Pembuatan Artesis,Dinas Tata Ruang dan Cipta Karya,Program Lingkungan Sehat Perumahan,Kegiatan Penyediaan Sarana Air Bersih dan Sanitasi Dasar Terutama bagi Masyaraka Miskin,-,"RW. 10, KEL., KEC.",100000000,Diakomodir
"RIZQY WIJAYA,  SH",Partai Gerindra,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Pembuatan Taman,Dinas Pemakaman dan Pertamanan,-,-,-,"RW.07, KEL., KEC.",0,Belum Diproses
"RIZQY WIJAYA,  SH",Partai Gerindra,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Renovasi Mesjid,Dinas Tata Ruang dan Cipta Karya,-,-,-,"RW.05, KEL., KEC.",0,Tidak diakomodir
"RIZQY WIJAYA,  SH",Partai Gerindra,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"WILAYAH RW.08, KEL., KEC.",0,Tidak diakomodir
"RIZQY WIJAYA,  SH",Partai Gerindra,Kota Bandung 6,"Babakan Ciparay, Bojongloa Kaler, Astana Anyar, Bandung Kulon, Bojongloa Kidul",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"WILAYAH RW.08, KEL., KEC.",0,Tidak diakomodir
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,"Perbaikan Jalan Dangdagula, Sinom, dan Sekitarnya",Dinas Bina Marga dan Pengairan,-,-,-,"KEL.TURANGGA KEC.LENGKONG, KEL., KEC.",0,Tidak diakomodir
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pembangunan Pos Keamanan,Badan Kesatuan Bangsa dan Pemberdayaan Masyarakat,-,-,-,"KEL. TURANGGA KEC. LENGKONG, KEL., KEC.",0,Tidak diakomodir
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Normalisasi Selokan Jl.Maskumambang (horison & Superindo),Dinas Bina Marga dan Pengairan,-,-,-,"JL. MASKUMAMBANG KEL. TURANGGA, KEL., KEC.",0,Tidak diakomodir
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Untuk Diadakan Bank Sampah (kerjasama Dgn Pd Kebersihan),Dinas Koperasi  Usaha Kecil Menengah dan  Perindustrian Perdagangan,-,-,-,"RW.02 KEL.TURANGGA, KEL., KEC.",0,Tidak diakomodir
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Normalisasi Selokan,Dinas Bina Marga dan Pengairan,-,-,-,"RW.12 KEL.BABAKAN SARI, KEL., KEC.",0,Tidak diakomodir
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Jalan,Dinas Bina Marga dan Pengairan,-,-,-,"RW.12 KEL.BABAKAN SARI, KEL., KEC.",0,Tidak diakomodir
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Permohonan Dibuatkan Jembatan Penyebrangan,Dinas Bina Marga dan Pengairan,-,-,-,"RW.12 DAN RW.15, KEL., KEC.",0,Tidak diakomodir
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pengajuan Alat Musik Rebana,Dinas Kebudayaan dan Pariwisata,-,-,-,"KEL.BABAKAN SARI, KEL., KEC.",0,Belum Diproses
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pembangunan Gedung Kantor Kecamatan,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"KEC.KIARA CONDONG, KEL., KEC.",0,Belum Diproses
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Rehab Musola Sdn Cibangkong,Dinas Pendidikan,-,-,-,"SDN CIBANGKONG, KEL., KEC.",0,Belum Diproses
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Jalan / Gang,Dinas Bina Marga dan Pengairan,-,-,-,"RW.02 KEL.KACAPIRING, KEL., KEC.",0,Tidak diakomodir
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Perbaikan Jalan & Pju,Dinas Bina Marga dan Pengairan,-,-,-,"KEL.CIBANGKONG, KEL., KEC.",0,Tidak diakomodir
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pembangunan Kantor Kelurahan,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"KEL. GUMURUH, KEL., KEC.",0,Belum Diproses
"MUHAMMAD AL HADDAD,  SE",Partai Gerindra,Kota Bandung 3,"Batununggal, Lengkong, Kiaracondong",2015,Pembangunan Kantor Rw,Dinas Pengelolaan Keuangan dan Aset Daerah,-,-,-,"RW.04 CIBANGKONG, KEL., KEC.",0,Belum Diproses
"H. ARIF HAMID RAHMAN,  S.H",Partai Gerindra,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pengadaan Taman Fitnes,Dinas Pemakaman dan Pertamanan,-,-,-,"RW.02 , KEL., KEC.",0,Belum Diproses
"H. ARIF HAMID RAHMAN,  S.H",Partai Gerindra,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Rutilahu A/n.Bpk. Narsa,Dinas Sosial,-,-,-,"JL.CIPARAY RT.02 RW.03, KEL., KEC.",0,Tidak diakomodir
"H. ARIF HAMID RAHMAN,  S.H",Partai Gerindra,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pelatihan Urba Farming,Dinas Sosial,-,-,-,"UNTUK WARGA KEL.KUJANG SARI, KEL., KEC.",0,Tidak diakomodir
"H. ARIF HAMID RAHMAN,  S.H",Partai Gerindra,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Rutilahu,Dinas Sosial,-,-,-,"RW.02 KEL. RANCABOLANG, KEL., KEC.",0,Tidak diakomodir
"H. ARIF HAMID RAHMAN,  S.H",Partai Gerindra,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Rutilahu,Dinas Sosial,-,-,-,"RW.02 KEL. RANCABOLANG, KEL., KEC.",0,Tidak diakomodir
"H. ARIF HAMID RAHMAN,  S.H",Partai Gerindra,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Pelestarian Lingkungan Urban Farming Untuk Orang Tua,Dinas Sosial,-,-,-,"RW.02 KEL.RANCABOLANG, KEL., KEC.",0,Tidak diakomodir
"H. ARIF HAMID RAHMAN,  S.H",Partai Gerindra,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Selokan,Dinas Bina Marga dan Pengairan,-,-,-,"RT.01 RW.02 KEL. RANCABOLANG, KEL., KEC.",0,Tidak diakomodir
"H. ARIF HAMID RAHMAN,  S.H",Partai Gerindra,Kota Bandung 5,"Regol, Bandung Kidul, Buah Batu, Rancasari, Gedebage",2015,Perbaikan Jalan / Gang,Dinas Bina Marga dan Pengairan,Program Pembangunan Jalan dan Jembatan,Kegiatan Pembangunan Jalan,-,"1. JL.H.BARDAN IA DAN BUANA MEKAR RT.01 2. JL.H.BARDAN III ( PENGASPALAN HOTMIK) RT.02, KEL., KEC.",200000000,Diakomodir
